56. [HEAD] https://smartlib.broadpeak.io/smartlib.js => [FAILED] net::ERR_NAME_NOT_RESOLVED
57. [HEAD] https://smartlib.broadpeak.io/smartlib.js => [FAILED] net::ERR_NAME_NOT_RESOLVED
58. [HEAD] https://cdn.broadpeak.io/smartlib.js => [FAILED] net::ERR_NAME_NOT_RESOLVED
59. [HEAD] https://cdn.broadpeak.io/smartlib.js => [FAILED] net::ERR_NAME_NOT_RESOLVED
60. [HEAD] https://cdn.ott-na-live-rti.cdnfr.orange.fr/smartlib.js => [405] Method Not Allowed
61. [HEAD] https://cdn.ott-na-live-rti.cdnfr.orange.fr/smartlib.js => [405] Method Not Allowed
62. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/smartlib.js => [400] Bad Request
63. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/bpk-api/v1/session => [400] Bad Request
64. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/bpk-api/session => [400] Bad Request
75. [GET] https://mediation-tv.orange.fr/all/api-gw/bff-guidetv-listing/v1/auth/accountToken/guidetv/listing/listing-tv-now?appVersion=1.6.4&deviceModel=WEB_PC&deviceCategory=W_PC&consentPersoStatus=1&consentAudienceStatus=1&consentAdStatus=1&customerOrangePopulation=OTT_Metro&customerCanalPopulation=&offset=0&limit=48 => [200] OK
178. [GET] https://api.github.com/search/code?q=broadpeak+bpk+session+OR+SmartLib+in:file+language:cpp&per_page=10 => [401] 
254. [GET] https://tv.orange.fr/assets/voplayer-smartlib.min.js => [200] OK
259. [GET] https://tv.orange.fr/assets/voplayer-smartlib.min.js => [200] OK
260. [GET] https://tv.orange.fr/assets/voplayer-smartlib.min.js => [200] OK
261. [GET] https://tv.orange.fr/assets/voplayer-smartlib.min.js => [200] OK
383. [GET] https://mediation-tv.orange.fr/all/api-gw/bff-live-player-rights/v1/auth/accountToken/livePlayerRights?customerOrangePopulation=OTT_Metro&deviceCategory=W_PC => [200] OK
421. [GET] https://rp-ott-mediation-tv.orange.fr/api-gw/bff-epg-player/v1/programs?customerOrangePopulation=OTT_Metro&deviceCategory=W_PC&start=2026-05-23T13%3A21%3A24Z&end=2026-05-23T19%3A21%3A24Z&channels=livetv_france2 => [200] OK
422. [POST] https://mediation-tv.orange.fr/all/api-gw/privacy/v2/auth/ids?terminal_id=t-6884f3b0-a0c1-407b-abbf-4149330b649e => [200] OK
423. [GET] https://mediation-tv.orange.fr/all/api-gw/stream/v1/auth/accountToken/livecontrol/livetv_france2_ctv?terminalId=t-6884f3b0-a0c1-407b-abbf-4149330b649e&customerOrangePopulation=OTT_Metro&deviceModel=WEB_PC&advertising_id=d7e1add1ced94e47b6346fab175fe713 => [200] OK
429. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/iQVjkUZGDQyF-Y7kkF-9g0DIJzM/1-64/1/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/index.mpd?bpk-service=Live&device=pc&delay=0&minrate=416000&maxrate=3400000&subtitle=allin&scte-events=34,35 => [307] Temporary Redirect
444. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-video=3225200-1067736284363.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
445. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-audio_104130_fra=104000-85418902657723.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
447. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-audio_104130_fra=104000-85418902749883.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
448. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-video=3225200-1067736285515.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
449. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-audio_104130_fra=104000-85418902842043.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
450. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/index.mpd?bpk-service=Live&device=pc&delay=0&minrate=416000&maxrate=3400000&subtitle=allin&scte-events=34,35 => [200] OK
451. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-video=3225200-1067736286667.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
452. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-audio_104130_fra=104000-85418902934203.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
454. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/index.mpd?bpk-service=Live&device=pc&delay=0&minrate=416000&maxrate=3400000&subtitle=allin&scte-events=34,35 => [200] OK
455. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-audio_104130_fra=104000-85418903026363.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
456. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-video=3225200-1067736287819.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
457. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/index.mpd?bpk-service=Live&device=pc&delay=0&minrate=416000&maxrate=3400000&subtitle=allin&scte-events=34,35 => [200] OK
458. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-video=3225200-1067736288971.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
459. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-audio_104130_fra=104000-85418903118523.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
460. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/index.mpd?bpk-service=Live&device=pc&delay=0&minrate=416000&maxrate=3400000&subtitle=allin&scte-events=34,35 => [200] OK
461. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-video=3225200-1067736290123.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
462. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-audio_104130_fra=104000-85418903210683.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
463. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/index.mpd?bpk-service=Live&device=pc&delay=0&minrate=416000&maxrate=3400000&subtitle=allin&scte-events=34,35 => [200] OK
464. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-audio_104130_fra=104000-85418903302843.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
465. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-video=3225200-1067736291275.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
466. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-video=3225200-1067736292427.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
467. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-audio_104130_fra=104000-85418903395003.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
468. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/index.mpd?bpk-service=Live&device=pc&delay=0&minrate=416000&maxrate=3400000&subtitle=allin&scte-events=34,35 => [200] OK
469. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-audio_104130_fra=104000-85418903487163.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
470. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-video=3225200-1067736293579.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
471. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/index.mpd?bpk-service=Live&device=pc&delay=0&minrate=416000&maxrate=3400000&subtitle=allin&scte-events=34,35 => [200] OK
472. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-video=3225200-1067736294731.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
473. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-audio_104130_fra=104000-85418903579323.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
474. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/index.mpd?bpk-service=Live&device=pc&delay=0&minrate=416000&maxrate=3400000&subtitle=allin&scte-events=34,35 => [200] OK
475. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-audio_104130_fra=104000-85418903671483.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
476. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-video=3225200-1067736295883.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
477. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/index.mpd?bpk-service=Live&device=pc&delay=0&minrate=416000&maxrate=3400000&subtitle=allin&scte-events=34,35 => [200] OK
478. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-audio_104130_fra=104000-85418903763643.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
479. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-video=3225200-1067736297035.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
480. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/index.mpd?bpk-service=Live&device=pc&delay=0&minrate=416000&maxrate=3400000&subtitle=allin&scte-events=34,35 => [200] OK
481. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-video=3225200-1067736298187.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
482. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-audio_104130_fra=104000-85418903855803.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
483. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/index.mpd?bpk-service=Live&device=pc&delay=0&minrate=416000&maxrate=3400000&subtitle=allin&scte-events=34,35 => [200] OK
484. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-video=3225200-1067736299339.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
485. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-audio_104130_fra=104000-85418903947963.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
486. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/index.mpd?bpk-service=Live&device=pc&delay=0&minrate=416000&maxrate=3400000&subtitle=allin&scte-events=34,35 => [200] OK
487. [GET] https://cdn.ott-na-live-rti.cdnfr.orange.fr/EDm5d6jjXe7CiON9hnAfbsjXQkc/CDN_1/3/1779578484/OTV-b37d9e23-7fe6-4ab5-9af4-d7de1da96143/bpk-tv/livetv_france2_ctv/DASH-CE/dash/livetv_france2_ctv-video=3225200-1067736300491.dash?horsrb=0&bpk-service=Live&scte-events=34,35 => [200] OK
